,Read number,Strand,Location of the gene in the read,Read length,Start,End
64,NC_031045-25,1,"[9549, 9658)",6381,9549,9658
65,NC_031045-25,1,"[9668, 9670)",6382,9668,9670
66,NC_031045-25,1,"[9675, 9676)",6382,9675,9676
67,NC_031045-25,1,"[9690, 9863)",6554,9690,9863
68,NC_031045-25,1,"[9882, 9894)",6565,9882,9894
69,NC_031045-25,1,"[9897, 9898)",6565,9897,9898
70,NC_031045-25,1,"[9909, 10029)",6684,9909,10029
71,NC_031045-25,1,"[10111, 10200)",6772,10111,10200
0,NC_031045-26,1,"[0, 66)",65,0,66
1,NC_031045-26,1,"[102, 918)",880,102,918
2,NC_031045-26,1,"[1224, 1288)",943,1224,1288
3,NC_031045-26,1,"[1326, 1733)",1349,1326,1733
4,NC_031045-26,1,"[1734, 2089)",1703,1734,2089
5,NC_031045-26,1,"[2101, 2151)",1752,2101,2151
6,NC_031045-26,1,"[2153, 2176)",1774,2153,2176
7,NC_031045-26,1,"[2239, 2368)",1902,2239,2368
8,NC_031045-26,1,"[2377, 2448)",1972,2377,2448
9,NC_031045-26,1,"[2652, 2751)",2070,2652,2751
10,NC_031045-26,1,"[2754, 2856)",2171,2754,2856
11,NC_031045-26,1,"[2958, 2966)",2178,2958,2966
12,NC_031045-26,1,"[2973, 3053)",2257,2973,3053
13,NC_031045-26,1,"[3060, 3468)",2664,3060,3468
14,NC_031045-26,1,"[3481, 3633)",2815,3481,3633
15,NC_031045-26,1,"[3637, 3644)",2821,3637,3644
16,NC_031045-26,1,"[3672, 4829)",3977,3672,4829
17,NC_031045-26,1,"[4896, 4998)",4078,4896,4998
18,NC_031045-26,1,"[5097, 5100)",4080,5097,5100
19,NC_031045-26,1,"[5151, 5152)",4080,5151,5152
20,NC_031045-26,1,"[5157, 5158)",4080,5157,5158
21,NC_031045-26,1,"[5164, 5180)",4095,5164,5180
22,NC_031045-26,1,"[5202, 5206)",4098,5202,5206
23,NC_031045-26,1,"[5211, 5213)",4099,5211,5213
24,NC_031045-26,1,"[5309, 5317)",4106,5309,5317
25,NC_031045-26,1,"[5318, 5333)",4120,5318,5333
26,NC_031045-26,1,"[5445, 5513)",4187,5445,5513
27,NC_031045-26,1,"[5650, 5712)",4248,5650,5712
28,NC_031045-26,1,"[5826, 5829)",4250,5826,5829
29,NC_031045-26,1,"[5830, 5836)",4255,5830,5836
30,NC_031045-26,1,"[6127, 6182)",4309,6127,6182
31,NC_031045-26,1,"[6222, 6324)",4410,6222,6324
32,NC_031045-26,1,"[6630, 6699)",4478,6630,6699
33,NC_031045-26,1,"[6701, 6703)",4479,6701,6703
0,NC_031045-27,1,"[96, 175)",78,96,175
1,NC_031045-27,1,"[177, 188)",88,177,188
2,NC_031045-27,1,"[204, 510)",393,204,510
3,NC_031045-27,1,"[594, 612)",410,594,612
4,NC_031045-27,1,"[918, 946)",437,918,946
5,NC_031045-27,1,"[1020, 1326)",742,1020,1326
6,NC_031045-27,1,"[1413, 1428)",756,1413,1428
7,NC_031045-27,1,"[1533, 1536)",758,1533,1536
8,NC_031045-27,1,"[1632, 1672)",797,1632,1672
9,NC_031045-27,1,"[1700, 1734)",830,1700,1734
10,NC_031045-27,1,"[1740, 1743)",832,1740,1743
11,NC_031045-27,1,"[1790, 1836)",877,1790,1836
12,NC_031045-27,1,"[1894, 1991)",973,1894,1991
13,NC_031045-27,1,"[2040, 2142)",1074,2040,2142
14,NC_031045-27,1,"[2215, 2244)",1102,2215,2244
15,NC_031045-27,1,"[2317, 2320)",1104,2317,2320
16,NC_031045-27,1,"[2346, 2421)",1178,2346,2421
17,NC_031045-27,1,"[2422, 2428)",1183,2422,2428
18,NC_031045-27,1,"[2652, 2694)",1224,2652,2694
19,NC_031045-27,1,"[2782, 2808)",1249,2782,2808
20,NC_031045-27,1,"[2811, 2820)",1257,2811,2820
21,NC_031045-27,1,"[2827, 2911)",1340,2827,2911
22,NC_031045-27,1,"[2912, 2913)",1340,2912,2913
23,NC_031045-27,1,"[2970, 2978)",1347,2970,2978
24,NC_031045-27,1,"[2982, 3060)",1424,2982,3060
25,NC_031045-27,1,"[3154, 3258)",1527,3154,3258
26,NC_031045-27,1,"[3264, 3468)",1730,3264,3468
27,NC_031045-27,1,"[3524, 3570)",1775,3524,3570
28,NC_031045-27,1,"[3623, 3626)",1777,3623,3626
29,NC_031045-27,1,"[3680, 3682)",1778,3680,3682
30,NC_031045-27,1,"[3683, 3685)",1779,3683,3685
31,NC_031045-27,1,"[3779, 3780)",1779,3779,3780
32,NC_031045-27,1,"[3782, 3807)",1803,3782,3807
33,NC_031045-27,1,"[3840, 3862)",1824,3840,3862
34,NC_031045-27,1,"[3863, 3978)",1938,3863,3978
35,NC_031045-27,1,"[4061, 4134)",2010,4061,4134
36,NC_031045-27,1,"[4139, 4143)",2013,4139,4143
37,NC_031045-27,1,"[4182, 4692)",2522,4182,4692
0,NC_031045-28,1,"[0, 108)",107,0,108
1,NC_031045-28,1,"[138, 139)",107,138,139
2,NC_031045-28,1,"[140, 152)",118,140,152
3,NC_031045-28,1,"[153, 159)",123,153,159
4,NC_031045-28,1,"[181, 182)",123,181,182
5,NC_031045-28,1,"[183, 204)",143,183,204
6,NC_031045-28,1,"[408, 436)",170,408,436
7,NC_031045-28,1,"[612, 626)",183,612,626
8,NC_031045-28,1,"[628, 630)",184,628,630
9,NC_031045-28,1,"[631, 633)",185,631,633
10,NC_031045-28,1,"[813, 816)",187,813,816
11,NC_031045-28,1,"[918, 990)",258,918,990
12,NC_031045-28,1,"[1020, 1224)",461,1020,1224
13,NC_031045-28,1,"[1302, 1329)",487,1302,1329
14,NC_031045-28,1,"[1337, 1401)",550,1337,1401
15,NC_031045-28,1,"[1428, 1500)",621,1428,1500
16,NC_031045-28,1,"[1520, 1530)",630,1520,1530
17,NC_031045-28,1,"[1538, 1552)",643,1538,1552
18,NC_031045-28,1,"[1563, 1579)",658,1563,1579
19,NC_031045-28,1,"[1585, 2142)",1214,1585,2142
20,NC_031045-28,1,"[2201, 2335)",1347,2201,2335
21,NC_031045-28,1,"[2346, 2448)",1448,2346,2448
22,NC_031045-28,1,"[2528, 2540)",1459,2528,2540
23,NC_031045-28,1,"[2727, 2754)",1485,2727,2754
24,NC_031045-28,1,"[2856, 2916)",1544,2856,2916
25,NC_031045-28,1,"[2917, 2932)",1558,2917,2932
26,NC_031045-28,1,"[2958, 3162)",1761,2958,3162
27,NC_031045-28,1,"[3289, 3291)",1762,3289,3291
28,NC_031045-28,1,"[3320, 3364)",1805,3320,3364
29,NC_031045-28,1,"[3468, 3530)",1866,3468,3530
30,NC_031045-28,1,"[3570, 4525)",2820,3570,4525
31,NC_031045-28,1,"[4526, 4604)",2897,4526,4604
32,NC_031045-28,1,"[4618, 4627)",2905,4618,4627
33,NC_031045-28,1,"[4634, 4642)",2912,4634,4642
34,NC_031045-28,1,"[4649, 4660)",2922,4649,4660
35,NC_031045-28,1,"[4664, 4674)",2931,4664,4674
36,NC_031045-28,1,"[4789, 4792)",2933,4789,4792
37,NC_031045-28,1,"[4837, 4846)",2941,4837,4846
38,NC_031045-28,1,"[4847, 4850)",2943,4847,4850
39,NC_031045-28,1,"[4863, 4865)",2944,4863,4865
40,NC_031045-28,1,"[4866, 4884)",2961,4866,4884
41,NC_031045-28,1,"[4885, 4888)",2963,4885,4888
42,NC_031045-28,1,"[4896, 5033)",3099,4896,5033
43,NC_031045-28,1,"[5046, 5202)",3254,5046,5202
44,NC_031045-28,1,"[5273, 5284)",3264,5273,5284
45,NC_031045-28,1,"[5288, 5289)",3264,5288,5289
46,NC_031045-28,1,"[5295, 5304)",3272,5295,5304
47,NC_031045-28,1,"[5658, 5661)",3274,5658,5661
48,NC_031045-28,1,"[5663, 5791)",3401,5663,5791
49,NC_031045-28,1,"[5850, 5983)",3533,5850,5983
50,NC_031045-28,1,"[5996, 5998)",3534,5996,5998
51,NC_031045-28,1,"[6018, 6029)",3544,6018,6029
52,NC_031045-28,1,"[6030, 6032)",3545,6030,6032
53,NC_031045-28,1,"[6041, 6049)",3552,6041,6049
54,NC_031045-28,1,"[6052, 6057)",3556,6052,6057
55,NC_031045-28,1,"[6090, 6092)",3557,6090,6092
56,NC_031045-28,1,"[6095, 6119)",3580,6095,6119
57,NC_031045-28,1,"[6182, 6190)",3587,6182,6190
58,NC_031045-28,1,"[6191, 6194)",3589,6191,6194
59,NC_031045-28,1,"[6199, 6201)",3590,6199,6201
60,NC_031045-28,1,"[6222, 6323)",3690,6222,6323
61,NC_031045-28,1,"[6324, 6533)",3898,6324,6533
62,NC_031045-28,1,"[6586, 6630)",3941,6586,6630
63,NC_031045-28,1,"[6681, 6685)",3944,6681,6685
64,NC_031045-28,1,"[6687, 6732)",3988,6687,6732
65,NC_031045-28,1,"[6746, 6747)",3988,6746,6747
66,NC_031045-28,1,"[6749, 6889)",4127,6749,6889
67,NC_031045-28,1,"[6986, 6987)",4127,6986,6987
68,NC_031045-28,1,"[6991, 7025)",4160,6991,7025
69,NC_031045-28,1,"[7026, 7027)",4160,7026,7027
70,NC_031045-28,1,"[7038, 7446)",4567,7038,7446
71,NC_031045-28,1,"[7449, 7854)",4971,7449,7854
0,NC_031045-29,1,"[0, 37)",36,0,37
1,NC_031045-29,1,"[40, 42)",37,40,42
2,NC_031045-29,1,"[59, 102)",79,59,102
3,NC_031045-29,1,"[154, 274)",198,154,274
4,NC_031045-29,1,"[306, 923)",814,306,923
5,NC_031045-29,1,"[1000, 1026)",839,1000,1026
6,NC_031045-29,1,"[1048, 1073)",863,1048,1073
7,NC_031045-29,1,"[1075, 1077)",864,1075,1077
8,NC_031045-29,1,"[1083, 1095)",875,1083,1095
9,NC_031045-29,1,"[1172, 1186)",888,1172,1186
10,NC_031045-29,1,"[1188, 1220)",919,1188,1220
11,NC_031045-29,1,"[1224, 1234)",928,1224,1234
12,NC_031045-29,1,"[1247, 1249)",929,1247,1249
13,NC_031045-29,1,"[1252, 1253)",929,1252,1253
14,NC_031045-29,1,"[1278, 1302)",952,1278,1302
15,NC_031045-29,1,"[1326, 1530)",1155,1326,1530
16,NC_031045-29,1,"[1575, 1588)",1167,1575,1588
17,NC_031045-29,1,"[1590, 1594)",1170,1590,1594
18,NC_031045-29,1,"[1598, 1607)",1178,1598,1607
19,NC_031045-29,1,"[1620, 1625)",1182,1620,1625
20,NC_031045-29,1,"[1627, 1628)",1182,1627,1628
21,NC_031045-29,1,"[1734, 2142)",1589,1734,2142
0,NC_031045-30,1,"[0, 612)",611,0,612
1,NC_031045-30,1,"[662, 767)",715,662,767
2,NC_031045-30,1,"[768, 769)",715,768,769
3,NC_031045-30,1,"[772, 782)",724,772,782
4,NC_031045-30,1,"[801, 802)",724,801,802
5,NC_031045-30,1,"[807, 810)",726,807,810
6,NC_031045-30,1,"[816, 1299)",1208,816,1299
7,NC_031045-30,1,"[1418, 1515)",1304,1418,1515
8,NC_031045-30,1,"[1530, 1541)",1314,1530,1541
9,NC_031045-30,1,"[1613, 1632)",1332,1613,1632
10,NC_031045-30,1,"[1836, 1871)",1366,1836,1871
11,NC_031045-30,1,"[1872, 1877)",1370,1872,1877
12,NC_031045-30,1,"[1878, 1880)",1371,1878,1880
13,NC_031045-30,1,"[2025, 2029)",1374,2025,2029
14,NC_031045-30,1,"[2038, 2039)",1374,2038,2039
15,NC_031045-30,1,"[2142, 2151)",1382,2142,2151
16,NC_031045-30,1,"[2159, 2160)",1382,2159,2160
17,NC_031045-30,1,"[2165, 2173)",1389,2165,2173
18,NC_031045-30,1,"[2297, 2336)",1427,2297,2336
19,NC_031045-30,1,"[2337, 2346)",1435,2337,2346
20,NC_031045-30,1,"[2448, 2508)",1494,2448,2508
21,NC_031045-30,1,"[2758, 2767)",1502,2758,2767
22,NC_031045-30,1,"[2907, 3004)",1598,2907,3004
23,NC_031045-30,1,"[3060, 3933)",2470,3060,3933
24,NC_031045-30,1,"[3937, 3938)",2470,3937,3938
25,NC_031045-30,1,"[3950, 3963)",2482,3950,3963
26,NC_031045-30,1,"[3968, 3978)",2491,3968,3978
27,NC_031045-30,1,"[4060, 4113)",2543,4060,4113
28,NC_031045-30,1,"[4114, 4115)",2543,4114,4115
29,NC_031045-30,1,"[4117, 4157)",2582,4117,4157
30,NC_031045-30,1,"[4182, 4500)",2899,4182,4500
31,NC_031045-30,1,"[4506, 4509)",2901,4506,4509
32,NC_031045-30,1,"[4565, 4842)",3177,4565,4842
33,NC_031045-30,1,"[4845, 4859)",3190,4845,4859
34,NC_031045-30,1,"[4887, 4888)",3190,4887,4888
35,NC_031045-30,1,"[4891, 4896)",3194,4891,4896
36,NC_031045-30,1,"[4994, 4998)",3197,4994,4998
37,NC_031045-30,1,"[5004, 5009)",3201,5004,5009
38,NC_031045-30,1,"[5011, 5057)",3246,5011,5057
39,NC_031045-30,1,"[5100, 5127)",3272,5100,5127
40,NC_031045-30,1,"[5128, 5140)",3283,5128,5140
41,NC_031045-30,1,"[5207, 5249)",3324,5207,5249
42,NC_031045-30,1,"[5304, 5406)",3425,5304,5406
43,NC_031045-30,1,"[5490, 5491)",3425,5490,5491
44,NC_031045-30,1,"[5501, 5579)",3502,5501,5579
45,NC_031045-30,1,"[5610, 5718)",3609,5610,5718
46,NC_031045-30,1,"[5814, 6018)",3812,5814,6018
47,NC_031045-30,1,"[6027, 6030)",3814,6027,6030
48,NC_031045-30,1,"[6088, 6092)",3817,6088,6092
49,NC_031045-30,1,"[6095, 6098)",3819,6095,6098
50,NC_031045-30,1,"[6100, 6103)",3821,6100,6103
51,NC_031045-30,1,"[6104, 6113)",3829,6104,6113
52,NC_031045-30,1,"[6118, 6392)",4102,6118,6392
53,NC_031045-30,1,"[6426, 6936)",4611,6426,6936
54,NC_031045-30,1,"[7027, 7038)",4621,7027,7038
55,NC_031045-30,1,"[7140, 7230)",4710,7140,7230
56,NC_031045-30,1,"[7242, 7266)",4733,7242,7266
57,NC_031045-30,1,"[7326, 7446)",4852,7326,7446
58,NC_031045-30,1,"[7497, 7564)",4918,7497,7564
0,NC_031045-32,1,"[204, 271)",66,204,271
1,NC_031045-32,1,"[273, 282)",74,273,282
2,NC_031045-32,1,"[371, 375)",77,371,375
3,NC_031045-32,1,"[396, 408)",88,396,408
4,NC_031045-32,1,"[615, 642)",114,615,642
5,NC_031045-32,1,"[1020, 1095)",188,1020,1095
6,NC_031045-32,1,"[1244, 1285)",228,1244,1285
7,NC_031045-32,1,"[1326, 1530)",431,1326,1530
8,NC_031045-32,1,"[1577, 1665)",518,1577,1665
9,NC_031045-32,1,"[1734, 2263)",1046,1734,2263
10,NC_031045-32,1,"[2282, 2285)",1048,2282,2285
11,NC_031045-32,1,"[2302, 2304)",1049,2302,2304
12,NC_031045-32,1,"[2395, 2396)",1049,2395,2396
13,NC_031045-32,1,"[2398, 2448)",1098,2398,2448
14,NC_031045-32,1,"[2590, 2616)",1123,2590,2616
15,NC_031045-32,1,"[2617, 2623)",1128,2617,2623
16,NC_031045-32,1,"[2803, 2821)",1145,2803,2821
17,NC_031045-32,1,"[2958, 3014)",1200,2958,3014
18,NC_031045-32,1,"[3060, 3162)",1301,3060,3162
19,NC_031045-32,1,"[3366, 3396)",1330,3366,3396
20,NC_031045-32,1,"[3526, 3666)",1469,3526,3666
21,NC_031045-32,1,"[3668, 3669)",1469,3668,3669
22,NC_031045-32,1,"[3672, 3978)",1774,3672,3978
23,NC_031045-32,1,"[4083, 4156)",1846,4083,4156
24,NC_031045-32,1,"[4488, 4579)",1936,4488,4579
25,NC_031045-32,1,"[4590, 4692)",2037,4590,4692
26,NC_031045-32,1,"[4747, 4794)",2083,4747,4794
27,NC_031045-32,1,"[4821, 4822)",2083,4821,4822
28,NC_031045-32,1,"[4838, 4885)",2129,4838,4885
29,NC_031045-32,1,"[4886, 4889)",2131,4886,4889
30,NC_031045-32,1,"[4896, 4942)",2176,4896,4942
31,NC_031045-32,1,"[4998, 5023)",2200,4998,5023
32,NC_031045-32,1,"[5097, 5402)",2504,5097,5402
33,NC_031045-32,1,"[5406, 5610)",2707,5406,5610
34,NC_031045-32,1,"[5712, 5750)",2744,5712,5750
35,NC_031045-32,1,"[5751, 5753)",2745,5751,5753
36,NC_031045-32,1,"[5756, 5760)",2748,5756,5760
37,NC_031045-32,1,"[5853, 5895)",2789,5853,5895
38,NC_031045-32,1,"[5916, 5939)",2811,5916,5939
39,NC_031045-32,1,"[5941, 5951)",2820,5941,5951
40,NC_031045-32,1,"[5953, 5989)",2855,5953,5989
41,NC_031045-32,1,"[6018, 6191)",3027,6018,6191
42,NC_031045-32,1,"[6214, 6250)",3062,6214,6250
43,NC_031045-32,1,"[6334, 6339)",3066,6334,6339
44,NC_031045-32,1,"[6341, 6732)",3456,6341,6732
45,NC_031045-32,1,"[6771, 6834)",3518,6771,6834
46,NC_031045-32,1,"[6837, 6916)",3596,6837,6916
47,NC_031045-32,1,"[6936, 6963)",3622,6936,6963
48,NC_031045-32,1,"[6976, 6981)",3626,6976,6981
49,NC_031045-32,1,"[6982, 6996)",3639,6982,6996
50,NC_031045-32,1,"[7038, 7082)",3682,7038,7082
51,NC_031045-32,1,"[7089, 7509)",4101,7089,7509
52,NC_031045-32,1,"[7548, 7650)",4202,7548,7650
53,NC_031045-32,1,"[7653, 7730)",4278,7653,7730
54,NC_031045-32,1,"[7732, 7752)",4297,7732,7752
55,NC_031045-32,1,"[7854, 8058)",4500,7854,8058
56,NC_031045-32,1,"[8221, 8976)",5254,8221,8976
57,NC_031045-32,1,"[8992, 8994)",5255,8992,8994
58,NC_031045-32,1,"[9000, 9007)",5261,9000,9007
59,NC_031045-32,1,"[9019, 9022)",5263,9019,9022
60,NC_031045-32,1,"[9027, 9078)",5313,9027,9078
61,NC_031045-32,1,"[9158, 9160)",5314,9158,9160
62,NC_031045-32,1,"[9282, 9364)",5395,9282,9364
63,NC_031045-32,1,"[9384, 9588)",5598,9384,9588
64,NC_031045-32,1,"[9608, 9611)",5600,9608,9611
65,NC_031045-32,1,"[9642, 9646)",5603,9642,9646
66,NC_031045-32,1,"[9647, 9690)",5645,9647,9690
67,NC_031045-32,1,"[9792, 9996)",5848,9792,9996
68,NC_031045-32,1,"[10088, 10098)",5857,10088,10098
69,NC_031045-32,1,"[10200, 10278)",5934,10200,10278
70,NC_031045-32,1,"[10404, 10471)",6000,10404,10471
71,NC_031045-32,1,"[10506, 10817)",6310,10506,10817
72,NC_031045-32,1,"[10818, 10824)",6315,10818,10824
73,NC_031045-32,1,"[10825, 10827)",6316,10825,10827
74,NC_031045-32,1,"[11118, 11137)",6334,11118,11137
75,NC_031045-32,1,"[11148, 11152)",6337,11148,11152
76,NC_031045-32,1,"[11220, 11424)",6540,11220,11424
0,NC_031045-35,1,"[48, 102)",53,48,102
1,NC_031045-35,1,"[204, 317)",165,204,317
2,NC_031045-35,1,"[318, 320)",166,318,320
3,NC_031045-35,1,"[321, 327)",171,321,327
4,NC_031045-35,1,"[372, 412)",210,372,412
5,NC_031045-35,1,"[435, 437)",211,435,437
6,NC_031045-35,1,"[510, 714)",414,510,714
7,NC_031045-35,1,"[728, 816)",501,728,816
8,NC_031045-35,1,"[918, 945)",527,918,945
9,NC_031045-35,1,"[1020, 1224)",730,1020,1224
10,NC_031045-35,1,"[1267, 1270)",732,1267,1270
11,NC_031045-35,1,"[1272, 1420)",879,1272,1420
12,NC_031045-35,1,"[1428, 1547)",997,1428,1547
13,NC_031045-35,1,"[1661, 2197)",1532,1661,2197
14,NC_031045-35,1,"[2211, 2216)",1536,2211,2216
15,NC_031045-35,1,"[2448, 2529)",1616,2448,2529
16,NC_031045-35,1,"[2550, 2652)",1717,2550,2652
17,NC_031045-35,1,"[2802, 2803)",1717,2802,2803
18,NC_031045-35,1,"[2812, 2838)",1742,2812,2838
19,NC_031045-35,1,"[2856, 2941)",1826,2856,2941
20,NC_031045-35,1,"[2947, 3186)",2064,2947,3186
21,NC_031045-35,1,"[3191, 3340)",2212,3191,3340
22,NC_031045-35,1,"[3359, 3656)",2508,3359,3656
23,NC_031045-35,1,"[3657, 3660)",2510,3657,3660
24,NC_031045-35,1,"[3672, 3809)",2646,3672,3809
25,NC_031045-35,1,"[3810, 3818)",2653,3810,3818
26,NC_031045-35,1,"[3825, 3839)",2666,3825,3839
27,NC_031045-35,1,"[3862, 3875)",2678,3862,3875
28,NC_031045-35,1,"[3876, 4284)",3085,3876,4284
29,NC_031045-35,1,"[4424, 4480)",3140,4424,4480
30,NC_031045-35,1,"[4483, 4484)",3140,4483,4484
31,NC_031045-35,1,"[4487, 4527)",3179,4487,4527
32,NC_031045-35,1,"[4542, 4548)",3184,4542,4548
33,NC_031045-35,1,"[4724, 4770)",3229,4724,4770
34,NC_031045-35,1,"[4794, 4813)",3247,4794,4813
35,NC_031045-35,1,"[4996, 4998)",3248,4996,4998
36,NC_031045-35,1,"[5001, 5006)",3252,5001,5006
37,NC_031045-35,1,"[5100, 5137)",3288,5100,5137
38,NC_031045-35,1,"[5147, 5180)",3320,5147,5180
39,NC_031045-35,1,"[5202, 5507)",3624,5202,5507
0,NC_031045-37,1,"[0, 612)",611,0,612
1,NC_031045-37,1,"[714, 813)",709,714,813
2,NC_031045-37,1,"[878, 882)",712,878,882
3,NC_031045-37,1,"[885, 904)",730,885,904
4,NC_031045-37,1,"[911, 913)",731,911,913
5,NC_031045-37,1,"[915, 918)",733,915,918
6,NC_031045-37,1,"[1020, 1092)",804,1020,1092
7,NC_031045-37,1,"[1097, 1119)",825,1097,1119
8,NC_031045-37,1,"[1127, 1128)",825,1127,1128
9,NC_031045-37,1,"[1130, 1181)",875,1130,1181
10,NC_031045-37,1,"[1202, 1245)",917,1202,1245
11,NC_031045-37,1,"[1364, 1428)",980,1364,1428
12,NC_031045-37,1,"[1473, 1515)",1021,1473,1515
13,NC_031045-37,1,"[1524, 1591)",1087,1524,1591
14,NC_031045-37,1,"[1632, 1836)",1290,1632,1836
15,NC_031045-37,1,"[1938, 2036)",1387,1938,2036
16,NC_031045-37,1,"[2040, 2940)",2286,2040,2940
17,NC_031045-37,1,"[2941, 2999)",2343,2941,2999
18,NC_031045-37,1,"[3000, 3271)",2613,3000,3271
19,NC_031045-37,1,"[3277, 3396)",2731,3277,3396
20,NC_031045-37,1,"[3558, 3581)",2753,3558,3581
21,NC_031045-37,1,"[3732, 3774)",2794,3732,3774
22,NC_031045-37,1,"[3978, 4051)",2866,3978,4051
23,NC_031045-37,1,"[4057, 4061)",2869,4057,4061
24,NC_031045-37,1,"[4080, 4386)",3174,4080,4386
25,NC_031045-37,1,"[4430, 4579)",3322,4430,4579
26,NC_031045-37,1,"[4590, 4807)",3538,4590,4807
27,NC_031045-37,1,"[4828, 4829)",3538,4828,4829
28,NC_031045-37,1,"[4844, 4845)",3538,4844,4845
29,NC_031045-37,1,"[4860, 4861)",3538,4860,4861
30,NC_031045-37,1,"[4862, 4867)",3542,4862,4867
31,NC_031045-37,1,"[4873, 4875)",3543,4873,4875
32,NC_031045-37,1,"[4876, 4892)",3558,4876,4892
33,NC_031045-37,1,"[4896, 5127)",3788,4896,5127
34,NC_031045-37,1,"[5141, 5202)",3848,5141,5202
35,NC_031045-37,1,"[5226, 5227)",3848,5226,5227
36,NC_031045-37,1,"[5285, 5298)",3860,5285,5298
37,NC_031045-37,1,"[5299, 5304)",3864,5299,5304
38,NC_031045-37,1,"[5412, 5480)",3931,5412,5480
39,NC_031045-37,1,"[5508, 6915)",5337,5508,6915
40,NC_031045-37,1,"[6936, 6960)",5360,6936,6960
41,NC_031045-37,1,"[6961, 6963)",5361,6961,6963
42,NC_031045-37,1,"[6984, 6988)",5364,6984,6988
43,NC_031045-37,1,"[7017, 7242)",5588,7017,7242
44,NC_031045-37,1,"[7316, 7318)",5589,7316,7318
45,NC_031045-37,1,"[7319, 7444)",5713,7319,7444
46,NC_031045-37,1,"[7446, 8262)",6528,7446,8262
47,NC_031045-37,1,"[8267, 8268)",6528,8267,8268
48,NC_031045-37,1,"[8271, 8874)",7130,8271,8874
0,NC_031045-38,1,"[102, 191)",88,102,191
1,NC_031045-38,1,"[193, 195)",89,193,195
2,NC_031045-38,1,"[204, 245)",129,204,245
3,NC_031045-38,1,"[249, 250)",129,249,250
4,NC_031045-38,1,"[251, 268)",145,251,268
5,NC_031045-38,1,"[280, 306)",170,280,306
6,NC_031045-38,1,"[406, 408)",171,406,408
7,NC_031045-38,1,"[514, 529)",185,514,529
8,NC_031045-38,1,"[530, 609)",263,530,609
9,NC_031045-38,1,"[612, 673)",323,612,673
10,NC_031045-38,1,"[699, 1326)",949,699,1326
11,NC_031045-38,1,"[1388, 1524)",1084,1388,1524
12,NC_031045-38,1,"[1530, 1632)",1185,1530,1632
13,NC_031045-38,1,"[1681, 1734)",1237,1681,1734
14,NC_031045-38,1,"[1818, 1819)",1237,1818,1819
15,NC_031045-38,1,"[1836, 1933)",1333,1836,1933
16,NC_031045-38,1,"[1935, 1938)",1335,1935,1938
17,NC_031045-38,1,"[1958, 2040)",1416,1958,2040
18,NC_031045-38,1,"[2142, 2235)",1508,2142,2235
19,NC_031045-38,1,"[2244, 2737)",2000,2244,2737
20,NC_031045-38,1,"[2738, 2754)",2015,2738,2754
21,NC_031045-38,1,"[3007, 3055)",2062,3007,3055
22,NC_031045-38,1,"[3060, 3264)",2265,3060,3264
23,NC_031045-38,1,"[3334, 3448)",2378,3334,3448
24,NC_031045-38,1,"[3468, 3672)",2581,3468,3672
25,NC_031045-38,1,"[3727, 3820)",2673,3727,3820
26,NC_031045-38,1,"[3876, 3887)",2683,3876,3887
27,NC_031045-38,1,"[3906, 3907)",2683,3906,3907
28,NC_031045-38,1,"[3908, 3998)",2772,3908,3998
29,NC_031045-38,1,"[4000, 4590)",3361,4000,4590
30,NC_031045-38,1,"[4692, 4896)",3564,4692,4896
31,NC_031045-38,1,"[5085, 5086)",3564,5085,5086
32,NC_031045-38,1,"[5100, 5183)",3646,5100,5183
33,NC_031045-38,1,"[5202, 5823)",4266,5202,5823
34,NC_031045-38,1,"[5826, 5827)",4266,5826,5827
35,NC_031045-38,1,"[5916, 6120)",4469,5916,6120
0,NC_031045-39,1,"[102, 264)",161,102,264
1,NC_031045-39,1,"[277, 285)",168,277,285
2,NC_031045-39,1,"[374, 540)",333,374,540
3,NC_031045-39,1,"[541, 543)",334,541,543
4,NC_031045-39,1,"[564, 568)",337,564,568
5,NC_031045-39,1,"[589, 612)",359,589,612
6,NC_031045-39,1,"[670, 683)",371,670,683
7,NC_031045-39,1,"[693, 717)",394,693,717
8,NC_031045-39,1,"[718, 806)",481,718,806
9,NC_031045-39,1,"[924, 928)",484,924,928
10,NC_031045-39,1,"[932, 939)",490,932,939
11,NC_031045-39,1,"[952, 961)",498,952,961
12,NC_031045-39,1,"[978, 980)",499,978,980
13,NC_031045-39,1,"[987, 1003)",514,987,1003
14,NC_031045-39,1,"[1020, 1048)",541,1020,1048
15,NC_031045-39,1,"[1089, 1104)",555,1089,1104
16,NC_031045-39,1,"[1108, 1112)",558,1108,1112
17,NC_031045-39,1,"[1120, 1121)",558,1120,1121
18,NC_031045-39,1,"[1134, 1137)",560,1134,1137
19,NC_031045-39,1,"[1217, 1218)",560,1217,1218
20,NC_031045-39,1,"[1221, 1224)",562,1221,1224
21,NC_031045-39,1,"[1326, 1530)",765,1326,1530
22,NC_031045-39,1,"[1632, 1710)",842,1632,1710
23,NC_031045-39,1,"[1734, 1836)",943,1734,1836
24,NC_031045-39,1,"[1963, 1981)",960,1963,1981
25,NC_031045-39,1,"[2040, 2089)",1008,2040,2089
26,NC_031045-39,1,"[2096, 2142)",1053,2096,2142
27,NC_031045-39,1,"[2176, 2181)",1057,2176,2181
28,NC_031045-39,1,"[2184, 2202)",1074,2184,2202
